partido_id,temporada,jornada_num,local,visitante,h_win_rate_global,h_win_rate_last5,h_win_rate_home,h_win_rate_away,h_pts_fav_exp,h_pts_con_exp,h_set_win_rate,h_set_diff_exp,h_forma_home,h_forma_away,h_ultimo_set_diff,h_racha,h_n_partidos_hist,h_h2h_set_diff_exp,h_h2h_win_rate,a_win_rate_global,a_win_rate_last5,a_win_rate_home,a_win_rate_away,a_pts_fav_exp,a_pts_con_exp,a_set_win_rate,a_set_diff_exp,a_forma_home,a_forma_away,a_ultimo_set_diff,a_racha,a_n_partidos_hist,a_h2h_set_diff_exp,a_h2h_win_rate,diff_win_rate_global,diff_win_rate_last5,diff_set_win_rate,diff_set_diff_exp,diff_pts_fav_exp,diff_pts_con_exp,diff_racha,diff_ultimo_set_diff,diff_rank_season,diff_forma_efectiva,h_descanso,a_descanso,diff_descanso,h_rank_season,a_rank_season,gana_local
2024/2025_Pinet_Raven_9Round,2024/2025,9.0,Pineto,Ravenna,0.4375,0.5333,0.55,0.3636,3.2511,3.7907,0.4562,-0.5396,0.4667,0.4667,0,2,22,0.0,0.5,0.5667,0.6,0.4706,0.6087,4.3255,3.3065,0.5446,1.019,0.5333,0.6,0,3,20,0.0,0.5,-0.12919999999999998,-0.06669999999999998,-0.08839999999999998,-1.5585999999999998,-1.0743999999999998,0.48419999999999996,-1,0,-2,-0.13329999999999997,1.0,1.0,0.0,6,4,1
2024/2025_Bresc_Macer_10Round,2024/2025,10.0,Brescia,Macerata,0.5435,0.6,0.5556,0.5,4.4312,3.501,0.519,0.9302,0.6,0.5333,2,1,36,0.0,0.5,0.5333,0.3333,0.6364,0.3889,3.1915,4.5969,0.5101,-1.4054,0.6,0.3333,-3,-5,20,0.0,0.5,0.010199999999999987,0.2667,0.008900000000000019,2.3356,1.2396999999999996,-1.0958999999999999,6,5,11,0.2667,1.0,1.0,0.0,7,18,1
2024/2025_Cantù_Emma _10Round,2024/2025,10.0,Cantù,Siena,0.5333,0.4667,0.4167,0.6129,3.6458,3.4427,0.4821,0.203,0.4667,0.5333,0,-1,35,0.0,0.5,0.4524,0.4667,0.4194,0.5238,3.9678,3.9719,0.4785,-0.0041,0.6,0.4667,-2,-1,32,0.0,0.5,0.08089999999999997,0.0,0.003599999999999992,0.2071,-0.32200000000000006,-0.5292000000000003,0,2,-10,0.0,2.0,1.0,1.0,18,8,1
2024/2025_Ciste_Milan_10Round,2024/2025,10.0,Cisterna,Milano,0.4815,0.4,0.4815,0.5,3.931,4.0291,0.5429,-0.0981,0.4,0.5,-1,-2,17,-2.7,0.2778,0.45,0.4,0.4259,0.5,3.6042,4.1124,0.4783,-0.5082,0.4667,0.3333,0,-3,70,2.853,0.7222,0.03149999999999997,0.0,0.06460000000000005,0.41009999999999996,0.3268,-0.08330000000000037,1,-1,-5,0.06670000000000004,1.0,1.0,0.0,19,14,0
2024/2025_Cosed_Prata_10Round,2024/2025,10.0,Acicastello,Prata di Pordenone,0.6,0.5333,0.6,0.5333,4.1206,3.3353,0.5411,0.7853,0.6,0.5333,2,2,10,0.0,0.5,0.4054,0.4667,0.4667,0.4062,3.2875,4.4353,0.4553,-1.1478,0.4667,0.4,-3,-2,27,0.0,0.5,0.1946,0.06659999999999999,0.08580000000000004,1.9331,0.8330999999999995,-1.0999999999999996,4,5,11,0.19999999999999996,1.0,2.0,-1.0,8,19,1
2024/2025_Evolu_Smart_10Round,2024/2025,10.0,Aversa,Fano,0.5882,0.5333,0.4667,0.6207,3.8072,3.9254,0.5188,-0.1182,0.4667,0.5333,-2,-1,24,0.0,0.5,0.3448,0.4,0.4545,0.3571,2.7956,4.4286,0.4224,-1.633,0.4545,0.4,-5,-3,19,0.0,0.5,0.24339999999999995,0.13329999999999997,0.09640000000000004,1.5148,1.0116,-0.5032000000000005,2,3,7,0.06669999999999998,1.0,2.0,-1.0,15,22,0
2024/2025_Grott_Piace_10Round,2024/2025,10.0,Grottazzolina,Piacenza,0.5,0.5333,0.5,0.5,4.0287,3.7187,0.4886,0.31,0.4667,0.5,1,3,12,-3.0,0.3571,0.5246,0.4667,0.4138,0.5952,3.4449,3.893,0.4968,-0.4481,0.4667,0.6,0,-2,51,3.0,0.6429,-0.024599999999999955,0.06659999999999999,-0.00820000000000004,0.7581,0.5837999999999997,-0.17429999999999968,5,1,0,-0.13329999999999997,1.0,1.0,0.0,9,9,0
2024/2025_Lube_Trent_10Round,2024/2025,10.0,Lube,Trento,0.5,0.6,0.4688,0.5769,4.7175,2.3636,0.5326,2.3539,0.6,0.6,5,1,70,0.093,0.5,0.55,0.6,0.5,0.5667,3.8754,3.594,0.4934,0.2814,0.4667,0.6667,0,2,70,0.093,0.5,-0.050000000000000044,0.0,0.03919999999999996,2.0725,0.8421000000000003,-1.2304,-1,5,3,-0.06669999999999998,2.0,1.0,1.0,1,4,1
2024/2025_Mint _Sir S_10Round,2024/2025,10.0,Monza,Perugia,0.5,0.4667,0.4038,0.6316,4.0362,2.6687,0.5327,1.3675,0.4667,0.4667,0,-1,70,0.765,0.5,0.5875,0.4667,0.5,0.6094,3.5274,4.2751,0.4897,-0.7478,0.5333,0.5333,0,1,70,-0.765,0.5,-0.08750000000000002,0.0,0.04299999999999993,2.1153,0.5087999999999999,-1.6064000000000003,-2,0,-5,-0.06659999999999999,1.0,1.0,0.0,15,10,0
2024/2025_Padov_Veron_10Round,2024/2025,10.0,Padova,Verona,0.4,0.4,0.4286,0.3824,3.3757,4.7154,0.4883,-1.3397,0.4667,0.4667,-3,-1,70,-0.431,0.5,0.5309,0.6,0.4545,0.5375,3.329,3.6443,0.4708,-0.3154,0.4545,0.6,0,1,71,0.145,0.5,-0.13090000000000002,-0.19999999999999996,0.017500000000000016,-1.0242999999999998,0.046699999999999964,1.0711,-2,-3,-13,-0.13329999999999997,1.0,1.0,0.0,15,2,0
2024/2025_Bresc_Pinet_11Round,2024/2025,11.0,Brescia,Pineto,0.5532,0.6,0.5676,0.5,4.5099,3.6187,0.5199,0.8912,0.6,0.5333,1,2,37,0.0,0.5,0.4545,0.6,0.5714,0.3636,3.846,3.3925,0.4658,0.4534,0.5333,0.4667,4,3,23,0.0,0.5,0.09870000000000001,0.0,0.05410000000000004,0.43779999999999997,0.6638999999999999,0.22619999999999996,-1,-3,0,0.13329999999999997,1.0,2.0,-1.0,4,4,1
2024/2025_Cantù_Raven_11Round,2024/2025,11.0,Cantù,Ravenna,0.5435,0.5333,0.44,0.6129,4.1895,2.6378,0.4912,1.5517,0.5333,0.5333,6,1,36,0.0,0.5,0.5484,0.5333,0.4706,0.5833,3.7822,3.8703,0.5349,-0.0881,0.5333,0.5333,-4,-1,21,0.0,0.5,-0.0049000000000000155,0.0,-0.04370000000000002,1.6398000000000001,0.4072999999999998,-1.2325,2,10,-10,0.0,1.0,2.0,-1.0,15,5,1
2024/2025_Ciste_Mint _11Round,2024/2025,11.0,Cisterna,Monza,0.4643,0.4,0.4643,0.5,3.9043,3.9744,0.5413,-0.0701,0.4,0.5,0,-3,18,0.86,0.6111,0.4938,0.4667,0.3962,0.6316,4.0075,3.0485,0.5323,0.959,0.4667,0.4667,0,-2,71,-0.481,0.3889,-0.029500000000000026,-0.06669999999999998,0.009000000000000008,-1.0291,-0.10320000000000018,0.9259,-1,0,-3,-0.06669999999999998,1.0,1.0,0.0,19,16,1
2024/2025_Cosed_Smart_11Round,2024/2025,11.0,Acicastello,Fano,0.619,0.5333,0.625,0.5333,4.1907,3.3005,0.5452,0.8902,0.6,0.5333,2,3,11,0.0,0.5,0.3667,0.4667,0.4545,0.3793,3.2981,4.4613,0.4259,-1.1632,0.4545,0.4667,0,1,20,0.0,0.5,0.25229999999999997,0.06659999999999999,0.11930000000000002,2.0534,0.8925999999999998,-1.1607999999999996,2,2,15,0.13329999999999997,1.0,1.0,0.0,5,20,1
2024/2025_Evolu_Prata_11Round,2024/2025,11.0,Aversa,Prata di Pordenone,0.5714,0.4667,0.4375,0.6207,4.0389,4.1226,0.518,-0.0837,0.4667,0.5333,0,-2,25,0.0,0.5,0.3947,0.4,0.4667,0.3939,3.2392,4.4926,0.4531,-1.2534,0.4667,0.4,-2,-3,28,0.0,0.5,0.17670000000000002,0.06669999999999998,0.06490000000000001,1.1697000000000002,0.7997000000000001,-0.3700000000000001,1,2,4,0.06669999999999998,1.0,1.0,0.0,16,20,1
2024/2025_Grott_Lube_11Round,2024/2025,11.0,Grottazzolina,Lube,0.4783,0.5333,0.4737,0.5,3.7986,3.5737,0.4889,0.2248,0.4667,0.5,0,-1,13,-2.7,0.3571,0.5062,0.6,0.4769,0.5769,5.0111,2.3086,0.5355,2.7025,0.6,0.6,4,2,71,2.3,0.6429,-0.02789999999999998,-0.06669999999999998,-0.046599999999999975,-2.4777,-1.2125,1.2651,-3,-4,-10,-0.13329999999999997,1.0,1.0,0.0,11,1,0
2024/2025_Lagon_Sorre_11Round,2024/2025,11.0,Lagonegro,Sorrento,0.4865,0.5333,0.5152,0.4286,4.3517,3.0019,0.5332,1.3498,0.6,0.4286,5,1,27,0.0,0.5,0.5294,0.6,0.4286,0.6154,3.9079,3.4053,0.5229,0.5025,0.4286,0.6154,0,3,7,0.0,0.5,-0.042899999999999994,-0.06669999999999998,0.010299999999999976,0.8473000000000002,0.4438,-0.4034,-2,5,0,-0.01539999999999997,4.0,2.0,2.0,23,23,1
2024/2025_Milan_Moden_11Round,2024/2025,11.0,Milano,Modena,0.4568,0.4667,0.4259,0.5135,3.7045,4.0609,0.4786,-0.3563,0.4667,0.4,0,1,71,0.01,0.6111,0.475,0.5333,0.4839,0.4643,3.7141,4.2698,0.4992,-0.5557,0.4667,0.4667,3,1,70,-0.755,0.3889,-0.018199999999999994,-0.06659999999999999,-0.02059999999999995,0.19939999999999997,-0.009600000000000275,-0.20889999999999986,0,-3,0,0.0,1.0,2.0,-1.0,11,11,0
2024/2025_Padov_Trent_11Round,2024/2025,11.0,Padova,Trento,0.3951,0.4,0.4211,0.3824,3.2813,4.4837,0.4876,-1.2024,0.4,0.4667,-1,-2,71,-3.0,0.2778,0.5432,0.5333,0.5,0.5574,3.3688,4.2233,0.4903,-0.8545,0.4667,0.6,-4,-1,71,3.0,0.7222,-0.1481,-0.13329999999999997,-0.0027000000000000357,-0.3478999999999999,-0.08749999999999991,0.26039999999999974,-1,3,-11,-0.19999999999999996,1.0,1.0,0.0,17,6,0
2024/2025_Piace_Sir S_11Round,2024/2025,11.0,Piacenza,Perugia,0.5323,0.4667,0.4138,0.6047,3.3354,3.6501,0.4968,-0.3146,0.4667,0.6,0,1,52,-1.763,0.2778,0.5926,0.4667,0.5,0.6154,3.6506,4.175,0.4899,-0.5244,0.5333,0.5333,0,2,71,1.896,0.7222,-0.06030000000000002,0.0,0.006900000000000017,0.2098,-0.3151999999999999,-0.5248999999999997,-1,0,0,-0.06659999999999999,1.0,1.0,0.0,7,7,0
2024/2025_Bresc_Delta_12Round,2024/2025,12.0,Brescia,Porto Viro,0.5625,0.6,0.5789,0.5,4.8046,2.9897,0.526,1.8148,0.6,0.5333,5,3,38,0.0,0.5,0.5128,0.5333,0.5152,0.5,4.7325,3.0953,0.5392,1.6372,0.5333,0.4667,3,3,29,0.0,0.5,0.049699999999999966,0.06669999999999998,-0.01319999999999999,0.17759999999999998,0.07209999999999983,-0.10559999999999992,0,2,0,0.13329999999999997,1.0,3.0,-2.0,3,3,1
2024/2025_Cantù_Evolu_12Round,2024/2025,12.0,Cantù,Aversa,0.5532,0.5333,0.4615,0.6129,4.3397,2.7747,0.4943,1.565,0.5333,0.5333,2,2,37,0.0,0.5,0.5833,0.4667,0.4706,0.6207,4.2063,4.0489,0.5192,0.1574,0.4667,0.5333,1,1,26,0.0,0.5,-0.030100000000000016,0.06659999999999999,-0.024899999999999978,1.4076,0.13339999999999996,-1.2741999999999996,1,1,0,0.0,1.0,1.0,0.0,12,12,0
2024/2025_Cosed_Raven_12Round,2024/2025,12.0,Acicastello,Ravenna,0.6364,0.6,0.6471,0.5333,4.4124,2.9453,0.558,1.467,0.6,0.5333,5,4,12,0.0,0.5,0.5312,0.5333,0.4706,0.56,3.5972,4.0723,0.5298,-0.4751,0.5333,0.5333,-2,-2,22,0.0,0.5,0.10519999999999996,0.06669999999999998,0.028200000000000003,1.9421000000000002,0.8151999999999999,-1.1270000000000002,6,7,4,0.06669999999999998,1.0,1.0,0.0,4,8,1
2024/2025_Emma _Smart_12Round,2024/2025,12.0,Siena,Fano,0.4419,0.4667,0.4194,0.5,3.0239,4.4082,0.4698,-1.3843,0.6,0.4,-6,-2,33,0.0,0.5,0.3548,0.4,0.4545,0.3667,2.8482,4.6917,0.4178,-1.8435,0.4545,0.4,-5,-1,21,0.0,0.5,0.08710000000000001,0.06669999999999998,0.05199999999999999,0.45919999999999983,0.17569999999999997,-0.2835000000000001,-1,-1,7,0.19999999999999996,2.0,1.0,1.0,13,20,1
2024/2025_Macer_Prata_12Round,2024/2025,12.0,Macerata,Prata di Pordenone,0.5161,0.3333,0.6364,0.3684,3.3821,4.5849,0.5078,-1.2028,0.6,0.3333,-1,-6,21,0.0,0.5,0.3846,0.4,0.4667,0.3824,3.4272,4.5357,0.4529,-1.1085,0.4667,0.4,-1,-4,29,0.0,0.5,0.1315,-0.06670000000000004,0.054900000000000004,-0.09430000000000005,-0.04510000000000014,0.04919999999999991,-2,0,0,0.19999999999999996,2.0,1.0,1.0,20,20,0
2024/2025_Bresc_Cantù_13Round,2024/2025,13.0,Brescia,Cantù,0.5714,0.6,0.5897,0.5,4.5374,3.0214,0.5269,1.516,0.6,0.5333,1,4,39,0.0,0.5,0.5417,0.5333,0.4444,0.6129,4.2098,3.1081,0.4944,1.1016,0.5333,0.5333,0,-1,38,0.0,0.5,0.02970000000000006,0.06669999999999998,0.03250000000000003,0.4144000000000001,0.32759999999999945,-0.0867,5,1,12,0.06669999999999998,1.0,1.0,0.0,2,14,0
2024/2025_Cosed_Delta_13Round,2024/2025,13.0,Acicastello,Porto Viro,0.6522,0.6667,0.6667,0.5333,4.416,3.0127,0.561,1.4033,0.6667,0.5333,2,5,13,0.0,0.5,0.5,0.5333,0.5152,0.4706,4.2576,3.3267,0.5369,0.9309,0.5333,0.4667,-1,-1,30,0.0,0.5,0.1522,0.13339999999999996,0.02410000000000001,0.47240000000000004,0.15840000000000032,-0.31400000000000006,6,3,3,0.19999999999999996,1.0,1.0,0.0,2,5,1
2024/2025_Macer_Raven_13Round,2024/2025,13.0,Macerata,Ravenna,0.5,0.3333,0.6087,0.3684,3.5192,4.3738,0.5076,-0.8545,0.5333,0.3333,0,-7,22,0.0,0.5,0.5152,0.4667,0.4706,0.5385,3.4643,4.2197,0.525,-0.7553,0.5333,0.4667,-2,-3,23,0.0,0.5,-0.015199999999999991,-0.13340000000000002,-0.01739999999999997,-0.09920000000000007,0.05489999999999995,0.15410000000000057,-4,2,-13,0.06659999999999999,1.0,1.0,0.0,21,8,1
2024/2025_Prata_Smart_13Round,2024/2025,13.0,Prata di Pordenone,Fano,0.4,0.4,0.4667,0.4,3.561,4.3436,0.4541,-0.7826,0.4667,0.4,0,1,30,0.0,0.5,0.3438,0.4,0.4545,0.3548,2.315,4.8621,0.4077,-2.5471,0.4545,0.4,-6,-2,22,0.0,0.5,0.05620000000000003,0.0,0.0464,1.7645,1.246,-0.5184999999999995,3,6,5,0.06669999999999998,1.0,1.0,0.0,17,22,0
2025/2026_Acica_Macer_1Round,2025/2026,1.0,Acicastello,Macerata,0.6667,0.6667,0.6842,0.5333,4.5991,2.7103,0.5722,1.8888,0.6667,0.5333,5,6,14,0.0,0.5,0.5152,0.4,0.625,0.3684,3.8272,4.2245,0.5091,-0.3973,0.6,0.3333,1,1,23,0.0,0.5,0.15149999999999997,0.26669999999999994,0.06310000000000004,2.2861000000000002,0.7719,-1.5141999999999998,5,4,0,0.3334,0.0,0.0,0.0,1,1,1
2025/2026_Avers_Cantù_1Round,2025/2026,1.0,Aversa,Cantù,0.5946,0.5333,0.4706,0.6333,4.1089,3.9976,0.5187,0.1113,0.4667,0.5333,0,2,27,0.0,0.5,0.551,0.5333,0.4444,0.625,3.88,3.1048,0.4945,0.7753,0.5333,0.5333,0,1,39,0.0,0.5,0.04359999999999997,0.0,0.024200000000000055,-0.664,0.22890000000000033,0.8927999999999998,1,0,0,-0.06659999999999999,0.0,0.0,0.0,2,2,1
